time,"latitude[unit=""degrees_north""]","longitude[unit=""degrees_east""]","temperature01[unit=""deg_C""]","temperature02[unit=""deg_C""]","temperature03[unit=""deg_C""]","temperature04[unit=""deg_C""]","temperature05[unit=""deg_C""]","temperature06[unit=""deg_C""]","temperature07[unit=""deg_C""]","temperature08[unit=""deg_C""]","temperature09[unit=""deg_C""]","temperature10[unit=""deg_C""]","temperature11[unit=""deg_C""]","temperature12[unit=""deg_C""]","temperature13[unit=""deg_C""]","temperature14[unit=""deg_C""]","temperature15[unit=""deg_C""]","temperature16[unit=""deg_C""]","temperature17[unit=""deg_C""]","temperature18[unit=""deg_C""]","temperature19[unit=""deg_C""]","temperature20[unit=""deg_C""]","temperature21[unit=""deg_C""]","temperature22[unit=""deg_C""]","temperature23[unit=""deg_C""]","temperature24[unit=""deg_C""]","timestamp[unit=""1""]","temperature03b[unit=""deg_C""]"
2017-09-04T21:06:20.322Z,45.933,-130.013,4.8378,2.6933,5.5428,2.5778,5.4531,2.5958,3.7832,4.6257,2.7905,3.3011,2.5698,3.5809,2.9095,5.3159,3.8634,3.1084,2.7292,2.5477,2.6171,2.71,4.7018,2.5481,2.5457,2.7835,3.16E+09,2.7714
2017-09-04T21:06:30.321Z,45.933,-130.013,4.8655,2.684,5.3596,2.578,5.4662,2.5903,3.7726,4.6757,2.7961,3.3244,2.5734,3.5172,2.8937,5.3005,3.9739,3.0692,2.7667,2.5488,2.653,2.6998,4.743,2.56,2.5481,2.7929,3.16E+09,2.6798
2017-09-04T21:06:40.320Z,45.933,-130.013,4.913,2.6755,5.1443,2.5792,5.4662,2.5857,3.7607,4.7677,2.7992,3.3504,2.5768,3.4543,2.8778,5.2664,4.065,3.0327,2.7752,2.5501,2.6995,2.6888,4.7882,2.569,2.5595,2.7957,3.16E+09,2.57215
2017-09-04T21:06:50.322Z,45.933,-130.013,4.9763,2.6673,4.9253,2.5815,5.45,2.5821,3.7503,4.8533,2.8009,3.381,2.5792,3.3952,2.8622,5.2291,4.1364,2.9985,2.7718,2.5514,2.7626,2.6779,4.8467,2.5771,2.5858,2.7924,3.16E+09,2.46265
2017-09-04T21:07:00.321Z,45.933,-130.013,5.0375,2.6599,4.718,2.5842,5.4513,2.5778,3.7401,4.8792,2.7994,3.4122,2.5819,3.338,2.846,5.2141,4.1919,2.9696,2.7798,2.554,2.839,2.667,4.893,2.5871,2.6264,2.7861,3.16E+09,2.359
2017-09-04T21:07:10.321Z,45.933,-130.013,5.0936,2.6523,4.5304,2.5862,5.4501,2.5753,3.7265,4.857,2.796,3.4462,2.5845,3.2848,2.8306,5.2265,4.2347,2.9431,2.7859,2.5566,2.9478,2.6559,4.9193,2.5925,2.6795,2.7782,3.16E+09,2.2652
2017-09-04T21:07:20.320Z,45.933,-130.013,5.1368,2.6463,4.3641,2.5898,5.401,2.5718,3.7061,4.7887,2.7905,3.4827,2.5859,3.2376,2.817,5.2533,4.2711,2.9171,2.7902,2.561,3.0801,2.6456,4.9173,2.5947,2.751,2.7679,3.16E+09,2.18205
2017-09-04T21:07:30.319Z,45.933,-130.013,5.1577,2.6422,4.2154,2.5935,5.3141,2.5694,3.6816,4.7035,2.7841,3.521,2.5876,3.1953,2.8025,5.2859,4.3076,2.8949,2.7939,2.5689,3.203,2.6365,4.8917,2.5933,2.8266,2.756,3.16E+09,2.1077
2017-09-04T21:07:40.322Z,45.933,-130.013,5.1587,2.6382,4.0826,2.5974,5.2169,2.568,3.6573,4.6729,2.7763,3.5607,2.5893,3.1569,2.7906,5.3308,4.3481,2.8773,2.792,2.5784,3.3026,2.6293,4.8795,2.5885,2.8885,2.7436,3.16E+09,2.0413
2017-09-04T21:07:50.322Z,45.933,-130.013,5.1382,2.6357,3.9706,2.6027,5.1193,2.567,3.6334,4.6638,2.7673,3.6028,2.5916,3.123,2.7799,5.3747,4.391,2.858,2.7854,2.5867,3.3669,2.6306,4.877,2.5818,2.9523,2.7314,3.16E+09,1.9853
2017-09-04T21:08:00.321Z,45.933,-130.013,5.1132,2.634,3.8762,2.6088,5.0501,2.5674,3.6112,4.6902,2.7585,3.6457,2.5943,3.091,2.7707,5.3862,4.4242,2.8368,2.7714,2.5926,3.3963,2.64,4.8986,2.5746,3.0178,2.7212,3.16E+09,1.9381
2017-09-04T21:08:10.319Z,45.933,-130.013,5.092,2.6322,3.8008,2.6161,5.0289,2.5666,3.5963,4.8252,2.7498,3.6905,2.5983,3.0619,2.7604,5.3604,4.4358,2.8143,2.7545,2.5965,3.4283,2.6657,4.9376,2.5659,3.0694,2.7101,3.16E+09,1.9004
2017-09-04T21:08:20.322Z,45.933,-130.013,5.08,2.631,3.7495,2.6226,5.0589,2.5665,3.5904,5.0355,2.741,3.7369,2.6027,3.0311,2.75,5.3108,4.4202,2.7939,2.7363,2.5966,3.4545,2.7168,4.9859,2.558,3.1015,2.6979,3.16E+09,1.87475
2017-09-04T21:08:30.320Z,45.933,-130.013,5.0818,2.6284,3.7134,2.6288,5.1386,2.5683,3.5973,5.2574,2.7331,3.7859,2.6059,3.0008,2.7399,5.2724,4.3824,2.7729,2.7187,2.5931,3.454,2.7929,5.0098,2.5499,3.1136,2.6841,3.16E+09,1.8567
2017-09-04T21:08:40.320Z,45.933,-130.013,5.0951,2.6245,3.6907,2.6334,5.2144,2.5706,3.617,5.416,2.7286,3.8355,2.6093,2.972,2.7287,5.232,4.3255,2.7539,2.7053,2.5865,3.4451,2.8786,4.98,2.5441,3.1021,2.6685,3.16E+09,1.84535
2017-09-04T21:08:50.321Z,45.933,-130.013,5.1242,2.6219,3.7028,2.6367,5.2557,2.5772,3.6438,5.5039,2.7269,3.8799,2.6112,2.9448,2.7176,5.179,4.2593,2.736,2.6927,2.5804,3.4224,2.9577,4.9023,2.5385,3.0759,2.6523,3.16E+09,1.8514
2017-09-04T21:09:00.321Z,45.933,-130.013,5.1659,2.6214,3.7473,2.6379,5.2956,2.5934,3.6736,5.5778,2.7313,3.9167,2.6111,2.9194,2.7081,5.1138,4.1852,2.7196,2.6814,2.5746,3.3898,2.999,4.7997,2.5347,3.0398,2.6377,3.16E+09,1.87365
2017-09-04T21:09:10.321Z,45.933,-130.013,5.2076,2.6228,3.7852,2.6406,5.3599,2.6255,3.709,5.6598,2.7437,3.9453,2.6107,2.9001,2.6997,5.0678,4.1068,2.7018,2.6684,2.5687,3.3477,3.0075,4.6988,2.5314,3.0003,2.6239,3.16E+09,1.8926
